societe,page,table_num,ACTIFS,"Brut
31/12/2025","Amort. & Prov.
31/12/2025","Net
31/12/2025","Net
31/12/2024",CAPITAUX PROPRES ET PASSIFS,31/12/2025,31/12/2024,Désignation,"Opérations brutes
Exercice 2025","Cessions et/ou
rétrocessions
Exercice 2025","Opérations nettes
Exercice 2025","Opérations nettes
Exercice 2024","Exercice clos
le 31/12/2025","Exercice clos
le 31/12/2024",col,col_2,col_3,DÉSIGNATION,Branche,Part %,Part %_2,Catégorie,Taux,col_4,Nature de la charge,Clé de répartition,Désignations,"Valeur brute
31/12/2025","Amort. cumulé
31/12/2025","Valeur nette
31/12/2025","Valeur nette
31/12/2024",Amort. cumulé/,col_5,col_6,Valeur nette,Terrain « La Perle du Lac II »,Montant,"Provision
31/12/2025",Variation,"Nombre des actions
détenues","Nombre total des actions de
la société émettrice",Pourcentage,"Valeur
brute
31/12/2025","Valeur
nette
31/12/2024",Valeur,"Provision
31/12/202","Valeur
nette
31/12/2025","Placements admis
en représentation
des provisions
techniques","Solde au
31/12/2025","Solde au
31/12/2024",Créances,"Moins d'un
an","1 an et (-) de
5 ans","Plus que 5
ans",Solde au 31/12/2025,Solde au 31/12/2024,Compagnie,Montant au 31/12/2025,"n Valeur nette
5 31/12/2025",Éléments,"Capital
social","Réserve
légale","Primes et
autres
réserves","Réserve
spéciale de
réévaluation","Titres
participatifs","Résultats
reportés","Résultat
de l'exercice","Total
en DT",CAPITAUX PROPRES,"31/12/2025
Avant réévaluation","31/12/2025
Après réévaluation","Valeur nette au
31/12/2025
Avant réévaluation","Valeur nette au
31/12/2025
Après réévaluation",Résultat par action,Exercice 2025,Exercice 2024,31/12/202,5,"Montant au
31/12/2025","Montant au
31/12/2024",Dettes,"Moins
d'un an","1 an et
(-) de 5 ans","Plus qu
5 an","e
Total
s","Opérations
brutes 2025",Cessions 2025,"Opérations
nettes 2025","Opérations
nettes 2024",Variations,Effectif,CATEGORIE,Zone,Montant 2025,Nature juridique,Titres participatifs,"Principal
souscrit","Principal restant
dû au 31/12/2025","Date de
souscription","Date
d’échéance","Taux
d’intérêt",Entité,Capital social,Part « BNA,Part « BNA_2,Total des réintégrations,2 846 901,Résultat fiscal avant déduction des provisions,13 371 168,IV Total déduction des bénéfices ou revenus exceptionnels non imposables,(3 699 967),Impôt sur les sociétés dû,(2 417 800),IS à payer,-,Valeur Brute,Amortissements et Provisions,col_7,col_8,col_9,col_10,col_11,col_12,col_13,Valeur brute,Juste valeur,"Plus ou moins-
value latente",Année d'inventaire,Exercice de survenance,Eléments,"Revenus et frais financiers concernant les placements
dans des entreprises liées ou avec un lien de
participation","Autres revenus et
frais financiers",Total,Raccordement,Libellés,Temporaires décès et capitalisation,Incendie,Transport,Risq. Divers,Risq. Spx,Automobile,Groupe,Charges de prestations,-2 029 799,-838 929,125 276,-123 954,-86 037 838,-6 094 762,-95 000 006,Solde de souscription,1 052 485,1 564 403,1 935 306,817 106,42 740 686,673 073,48 783 059,Produits nets de placements,388 091,146 269,144 095,133 319,18 680 223,48 364,19 540 361,Part des réassureurs et/ou des rétrocessionnaires dans les primes acquises,-2 220 316,-2 178 441,-699 516,-1 024 640,-3 349 982,-9 472 895,2 021 2 022 2 023 2 024 2 025
BNA,26,3,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,-37 127 056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 331 588,72 458 644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Résultat net de l’exercice (en DT),17 045 881,16 315 042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nombre d’actions en circulation,87 391 790,87 391 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Résultat / action (en DT),"0,195","0,187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,1,,,,,,,,,,,,,,,,4 990 384,,,,,,,,,,,,Provision pour indemnités de départ à la retraite (*),,,,,,,,,,,,-4 990 384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,1,,,,,,,,,,,,,,,,1 411 996,,,,,,,,,,,,Provision pour autres avantages postérieurs à l’emploi (*),,,,,,,,,,,,-1 411 996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,1,,,,,,,,,,,,,,,,343 856,,,,,,,,,,,,Provision pour litiges (avec des anciens membres du personnel ...),,,,,,,,,,,,-130 006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213 850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,1,,,,,,,,,,,,,,,,2 481 490,,,,,,,,,,,,Provision pour autres risques et charges,,,,,,,,,,,,-1 479 512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 001 978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,1,,,,,,,,9 227 726,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,-8 011 898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 215 82,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provision pour primes non acquises,,,,,,,,,,,,2 481 033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 149 790,57 668 757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provision mathématique vie (a),,,,,,,,,,,,26 301 533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 179 503,104 877 970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provision pour sinistres à payer vie,,,,,,,,,,,,2 282 165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 963 245,9 681 080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Provision pour sinistres à payer non-vie (b),,,,,,,,,,,,-6 508 892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307 699 904,314 208 796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autres provisions techniques (c),,,,,,,,,,,,473 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 875 597,2 402 211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,25 029 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513 868 039,488 838 814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Incendie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 836 737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 327 081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Risques divers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 453 014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Risques spéciaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661 796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Automobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296 516 344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Groupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904 932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307 699 904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Désignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montant au 31/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Provision pour sinistres à payer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308 847 131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Prévision de recours à encaisser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1 147 227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,1,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307 699 904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Incendie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 380 356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 917 436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Risques divers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 296 164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Risques spéciaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578 336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Automobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227 246 319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Groupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,2,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237 457 836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,3,,,,,,,,,Provision pour participations aux bénéfices et ristournes non vie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113 577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525 248,638 825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,3,,,,,,,,,Provision pour participations aux bénéfices et ristournes vie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586 963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 350 349,1 763 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,3,,,,,,,,,PREC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,3,,,,,,,,,Total en DT,,,,,,,2 875 597,,,,,,,,,,,,,,,,,,,,,,,,473 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 402 211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,4,,,,,,,,1 146 947,Dettes pour dépôt de primes,,,,,,,1 477 689,,,,,,,,,,,,,,,,,,,,,,,,330 742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,4,,,,,,,,13 287 246,Dettes pour dépôt de sinistres,,,,,,,16 417 663,,,,,,,,,,,,,,,,,,,,,,,,3 130 417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,28,4,,,,,,,17 895 352,14 434 193,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 461 159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,1,,,,,,,2 474 329,1 507 839,,,,,,,,,,,,,,,,,,,,Dépôts et cautionnements reçus,,,,,,,,,,,,966 490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,1,,,,,,,31 506,25 647,,,,,,,,,,,,,,,,,,,,Personnel,,,,,,,,,,,,5 859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,1,,,,,,,12 005 226,8 541 171,,,,,,,,,,,,,,,,,,,,"État, organismes de sécurité sociale, collectivités publiques",,,,,,,,,,,,3 464 055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,1,,,,,,,4 512 921,3 283 663,,,,,,,,,,,,,,,,,,,,Créditeurs divers,,,,,,,,,,,,1 229 258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,1,,,,,,,19 023 982,13 358 320,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,5 665 662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dettes nées d'opérations de réassurance,1 830 174,499 013,1 009 28,3 3 338 470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dépôts et cautionnements reçus,1 113 881,792 399,568 04,9 2 474 329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personnel,31 506,-,,- 31 506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"État, organismes de sécurité sociale, collectivités publiques",12 005 226,-,,- 12 005 226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Créditeurs divers,340 211,2 483 985,1 688 72,5 4 512 921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,15 320 998,3 775 397,3 266 05,7 22 362 452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report de commissions reçues des réassureurs,,,,,,,,,,,,-75 551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245 091,320 642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autres comptes de régularisation Passif,,,,,,,,,,,,826 299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 151 568,1 325 269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Produits constatés d’avance,,,,,,,,,,,,729 777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 919 748,7 189 971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charges à payer,,,,,,,,,,,,558 507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 374 120,13 815 612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,2 039 033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 690 527,22 651 494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primes émises et acceptées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146 264 097,-9 472 895,136 791 202,138 426 360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variation de la PPNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2 481 032,313 795,-2 167 237,-1 150 267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNA,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total en DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143 783 065,-9 159 100,134 623 965,137 276 093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
